Datetime;Price;Source;Tag;Note;Link
2021-12-14 00:00:00;700;wwipl;;;
2022-04-21 00:00:00;750;wwipl;;;
2022-04-26 00:00:00;755;wwipl;;;
2023-05-25 00:00:00;605;wwipl;;;
2023-05-27 00:00:00;600;wwipl;;;
2023-05-29 00:00:00;555;wwipl;;;
2023-06-10 00:00:00;550;wwipl;;;
2025-02-22 00:00:00;575;wwipl;;;
2025-03-01 00:00:00;579;wwipl;;;
2025-05-09 00:00:00;580;wwipl;;;
2025-08-13 00:00:00;649;wwipl;;;
2025-08-21 00:00:00;700;wwipl;;;
2025-08-25 00:00:00;760;wwipl;;;
2025-08-26 00:00:00;800;wwipl;;;
2025-08-30 00:00:00;830;wwipl;;;
2025-09-11 00:00:00;860;wwipl;;;
2025-10-03 00:00:00;880;wwipl;;;
2025-11-08 00:00:00;900;wwipl;;;
2025-11-26 00:00:00;1000;wwipl;;;
2026-01-24 00:00:00;1100;wwipl;;;
2026-02-24 00:00:00;1300;wwipl;;;
2026-02-27 00:00:00;1400;wwipl;;;
2026-03-09 00:00:00;1350;wwipl;;;
2026-03-11 00:00:00;1370;wwipl;;;
2026-03-16 00:00:00;1390;wwipl;;;
2026-03-24 00:00:00;1395;wwipl;;;
2026-04-05 00:00:00;1417;wwipl;;;
2026-04-10 00:00:00;1420;wwipl;;;
