Datetime;Price;Source;Tag;Note;Link
2021-12-14 00:00:00;200;wwipl;;;
2023-12-01 00:00:00;210;wwipl;;;
2023-12-02 00:00:00;220;wwipl;;;
2023-12-06 00:00:00;222;wwipl;;;
2023-12-10 00:00:00;225;wwipl;;;
2024-05-09 00:00:00;260;wwipl;;;
2024-05-10 00:00:00;280;wwipl;;;
2024-05-11 00:00:00;310;wwipl;;;
2024-05-12 00:00:00;350;wwipl;;;
2024-05-13 00:00:00;400;wwipl;;;
2024-05-14 00:00:00;415;wwipl;;;
2024-05-23 00:00:00;475;wwipl;;;
2024-05-25 00:00:00;470;wwipl;;;
2024-10-24 00:00:00;460;wwipl;;;
2024-10-26 00:00:00;480;wwipl;;;
2024-11-08 00:00:00;490;wwipl;;;
2024-11-13 00:00:00;470;wwipl;;;
2024-11-25 00:00:00;475;wwipl;;;
2025-01-13 00:00:00;460;wwipl;;;
2025-01-17 00:00:00;450;wwipl;;;
2025-03-16 00:00:00;444;wwipl;;;
